,klimaRetires_id,klimaRetires_timestamp,klimaRetires_amount,klimaRetires_beneficiary,klimaRetires_beneficiaryAddress,klimaRetires_certificateTokenID,klimaRetires_feeAmount,klimaRetires_index,klimaRetires_pool,klimaRetires_retirementMessage,klimaRetires_token,klimaRetires_retiringAddress,klimaRetires_specific
997,16608746650xb139c4cc9d20a3618e9a2268d73eff18c496b991,1660874665,0.02,fiat retirement demo,0xf63bd932b6307d3db083631f09c876646cb4e2d2,291.0,0.0002,8,0x2f800db0fdb5223b3c3f354886d907a671414a7f,test 7:03,BCT,0xede3bd57a04960e6469b70b4863ce1c9d9363cb8,False
998,16608761910xb139c4cc9d20a3618e9a2268d73eff18c496b991,1660876191,0.02,fiat retirement demo,0xf63bd932b6307d3db083631f09c876646cb4e2d2,292.0,0.0002,9,0x2f800db0fdb5223b3c3f354886d907a671414a7f,test 7:29,BCT,0xede3bd57a04960e6469b70b4863ce1c9d9363cb8,False
999,16608762830xb139c4cc9d20a3618e9a2268d73eff18c496b991,1660876283,0.02,fiat retirement demo,0xf63bd932b6307d3db083631f09c876646cb4e2d2,293.0,0.0002,10,0x2f800db0fdb5223b3c3f354886d907a671414a7f,test 7:31,BCT,0xede3bd57a04960e6469b70b4863ce1c9d9363cb8,False
1000,16608766190xb139c4cc9d20a3618e9a2268d73eff18c496b991,1660876619,0.02,fiat retirement demo,0xf63bd932b6307d3db083631f09c876646cb4e2d2,294.0,0.0002,11,0x2f800db0fdb5223b3c3f354886d907a671414a7f,test,BCT,0xede3bd57a04960e6469b70b4863ce1c9d9363cb8,False
1001,16608781350xb139c4cc9d20a3618e9a2268d73eff18c496b991,1660878135,0.02,fiat retirement demo,0xf63bd932b6307d3db083631f09c876646cb4e2d2,295.0,0.0002,12,0x2f800db0fdb5223b3c3f354886d907a671414a7f,test 8:01,BCT,0xede3bd57a04960e6469b70b4863ce1c9d9363cb8,False
1002,16608788950xb139c4cc9d20a3618e9a2268d73eff18c496b991,1660878895,0.02,fiat retirement demo,0xf63bd932b6307d3db083631f09c876646cb4e2d2,296.0,0.0002,13,0x2f800db0fdb5223b3c3f354886d907a671414a7f,test 8:14,BCT,0xede3bd57a04960e6469b70b4863ce1c9d9363cb8,False
1003,16608822950xb139c4cc9d20a3618e9a2268d73eff18c496b991,1660882295,0.02,fiat retirement demo,0xf63bd932b6307d3db083631f09c876646cb4e2d2,297.0,0.0002,14,0x2f800db0fdb5223b3c3f354886d907a671414a7f,test 9:11,BCT,0xede3bd57a04960e6469b70b4863ce1c9d9363cb8,False
1004,16608823890xb139c4cc9d20a3618e9a2268d73eff18c496b991,1660882389,0.02,fiat retirement demo,0xf63bd932b6307d3db083631f09c876646cb4e2d2,298.0,0.0002,15,0x2f800db0fdb5223b3c3f354886d907a671414a7f,test 9:12,BCT,0xede3bd57a04960e6469b70b4863ce1c9d9363cb8,False
1005,16608825570xb139c4cc9d20a3618e9a2268d73eff18c496b991,1660882557,0.02,fiat retirement demo,0xf63bd932b6307d3db083631f09c876646cb4e2d2,299.0,0.0002,16,0x2f800db0fdb5223b3c3f354886d907a671414a7f,test 9:15,BCT,0xede3bd57a04960e6469b70b4863ce1c9d9363cb8,False
1006,16608833030xb139c4cc9d20a3618e9a2268d73eff18c496b991,1660883303,0.02,fiat retirement demo,0xf63bd932b6307d3db083631f09c876646cb4e2d2,300.0,0.0002,17,0x2f800db0fdb5223b3c3f354886d907a671414a7f,1,BCT,0xede3bd57a04960e6469b70b4863ce1c9d9363cb8,False
1007,16609361340x463de2a5c6e8bb0c87f4aa80a02689e6680f72c7,1660936134,0.1,Stephan,0xa94dd39dd7ae09b97850c74f25140c7b09491cd6,302.0,0.001,52,0xd838290e877e0188a4a44700463419ed96c16107,Offset via Onset Carbon,NCT,0xede3bd57a04960e6469b70b4863ce1c9d9363cb8,False
1008,16609989720x463de2a5c6e8bb0c87f4aa80a02689e6680f72c7,1660998972,0.1,Luke Stripe 3,0xa94dd39dd7ae09b97850c74f25140c7b09491cd6,303.0,0.001,53,0xd838290e877e0188a4a44700463419ed96c16107,Offset via Onset Carbon,NCT,0xede3bd57a04960e6469b70b4863ce1c9d9363cb8,False
1009,16610155950x463de2a5c6e8bb0c87f4aa80a02689e6680f72c7,1661015595,0.1,Tayla Curtis ,0xa94dd39dd7ae09b97850c74f25140c7b09491cd6,304.0,0.001,54,0xd838290e877e0188a4a44700463419ed96c16107,Offset via Onset Carbon,NCT,0xede3bd57a04960e6469b70b4863ce1c9d9363cb8,False
1010,16610235970x463de2a5c6e8bb0c87f4aa80a02689e6680f72c7,1661023597,1.0,M powell,0xa94dd39dd7ae09b97850c74f25140c7b09491cd6,305.0,0.01,55,0xd838290e877e0188a4a44700463419ed96c16107,Offset via Onset Carbon,NCT,0xede3bd57a04960e6469b70b4863ce1c9d9363cb8,False
1011,16610241500x463de2a5c6e8bb0c87f4aa80a02689e6680f72c7,1661024150,0.1,Court D,0xa94dd39dd7ae09b97850c74f25140c7b09491cd6,306.0,0.001,56,0xd838290e877e0188a4a44700463419ed96c16107,Offset via Onset Carbon,NCT,0xede3bd57a04960e6469b70b4863ce1c9d9363cb8,False
1012,16610295390x463de2a5c6e8bb0c87f4aa80a02689e6680f72c7,1661029539,1.0,Peter Noszek,0xa94dd39dd7ae09b97850c74f25140c7b09491cd6,307.0,0.01,57,0xd838290e877e0188a4a44700463419ed96c16107,Offset via Onset Carbon,NCT,0xede3bd57a04960e6469b70b4863ce1c9d9363cb8,False
1013,16610326100xc645b80fd8a23a1459d59626ba3f872e8a59d4cb,1661032610,0.02,fiat retirement demo,0xf63bd932b6307d3db083631f09c876646cb4e2d2,308.0,0.0002,18,0x2f800db0fdb5223b3c3f354886d907a671414a7f,test vcs-191 2010 2:56 test,BCT,0xede3bd57a04960e6469b70b4863ce1c9d9363cb8,False
1014,16610347660x7b2bfcb06632f78eb087734384c3a07df0975fd0,1661034766,0.02,fiat retirement demo,0xf63bd932b6307d3db083631f09c876646cb4e2d2,309.0,0.0002,19,0x2f800db0fdb5223b3c3f354886d907a671414a7f,test 3:32,BCT,0xede3bd57a04960e6469b70b4863ce1c9d9363cb8,False
1015,16610360410x7b2bfcb06632f78eb087734384c3a07df0975fd0,1661036041,0.02,fiat retirement demo,0xf63bd932b6307d3db083631f09c876646cb4e2d2,310.0,0.0002,20,0x2f800db0fdb5223b3c3f354886d907a671414a7f,hi,BCT,0xede3bd57a04960e6469b70b4863ce1c9d9363cb8,False
1016,16610370110x976617072e08d824af49879e66ed3263b0b29845,1661037011,0.02,fiat retirement demo,0xf63bd932b6307d3db083631f09c876646cb4e2d2,311.0,0.0002,21,0x2f800db0fdb5223b3c3f354886d907a671414a7f,Hi,BCT,0xede3bd57a04960e6469b70b4863ce1c9d9363cb8,False
1017,16610969610x463de2a5c6e8bb0c87f4aa80a02689e6680f72c7,1661096961,54.62189404195281,Crypto Caverns,0xb2b8c7ea4619327101e591828600f62616ad8e12,312.0,0.546218940419528,2,0xd838290e877e0188a4a44700463419ed96c16107,Completing our Pledge!,NCT,0xede3bd57a04960e6469b70b4863ce1c9d9363cb8,False
1018,16610969610x68e65cc375f10baf74ac41773658dd00b5de1eaa,1661096961,794.3781059580472,Crypto Caverns,0xb2b8c7ea4619327101e591828600f62616ad8e12,313.0,7.943781059580472,2,0xd838290e877e0188a4a44700463419ed96c16107,Completing our Pledge!,NCT,0xede3bd57a04960e6469b70b4863ce1c9d9363cb8,False
1019,16611184770xb139c4cc9d20a3618e9a2268d73eff18c496b991,1661118477,100.0,Numinous Realm,0xbefd98974f844f464e387737229624128a295d92,314.0,1.0,0,0x2f800db0fdb5223b3c3f354886d907a671414a7f,"Numinous Realm’s vision for an “integral phase"" of planetary consciousness is inconceivable without sustainability. Thanks, KlimaDAO for leading the way to a more sustainable future, and helping us offset for human history.",BCT,0xede3bd57a04960e6469b70b4863ce1c9d9363cb8,False
1020,16611922820xb139c4cc9d20a3618e9a2268d73eff18c496b991,1661192282,5.0,,0xe9ccf3fd7043d94a3ab98808ebe3074dbf350ef4,316.0,0.05,1,0x2f800db0fdb5223b3c3f354886d907a671414a7f,,BCT,0xede3bd57a04960e6469b70b4863ce1c9d9363cb8,False
1021,16611927360x68e65cc375f10baf74ac41773658dd00b5de1eaa,1661192736,3.0,,0x8dbe4031affdd52d9e8ba43248063157a2d44a50,317.0,0.03,4,0xd838290e877e0188a4a44700463419ed96c16107,,NCT,0xede3bd57a04960e6469b70b4863ce1c9d9363cb8,False
1022,16611929780xaa7dbd1598251f856c12f63557a4c4397c253cea,1661192978,1.0,,0x9787841875ef79b1a467689e67a7037ef72b85d6,,0.01,1,0xaa7dbd1598251f856c12f63557a4c4397c253cea,,MCO2,0xede3bd57a04960e6469b70b4863ce1c9d9363cb8,False
1023,16611931460xb139c4cc9d20a3618e9a2268d73eff18c496b991,1661193146,1.0,,0x9787841875ef79b1a467689e67a7037ef72b85d6,318.0,0.01,2,0x2f800db0fdb5223b3c3f354886d907a671414a7f,,BCT,0xede3bd57a04960e6469b70b4863ce1c9d9363cb8,False
1024,16612633480xb139c4cc9d20a3618e9a2268d73eff18c496b991,1661263348,3.5998544474364964,echevarria.klima,0x2968d06e2491881c04ba240cc530cebec75252e8,319.0,0.035998544474364964,1,0x2f800db0fdb5223b3c3f354886d907a671414a7f,This retirement was auto-generated for the owner of this KNS domain.,BCT,0xede3bd57a04960e6469b70b4863ce1c9d9363cb8,False
1025,16612644260xb139c4cc9d20a3618e9a2268d73eff18c496b991,1661264426,3.5998318852206785,gyron.klima,0x2968d06e2491881c04ba240cc530cebec75252e8,320.0,0.035998318852206786,2,0x2f800db0fdb5223b3c3f354886d907a671414a7f,This retirement was auto-generated for the owner of this KNS domain.,BCT,0xede3bd57a04960e6469b70b4863ce1c9d9363cb8,False
1026,16612846890xaa7dbd1598251f856c12f63557a4c4397c253cea,1661284689,250.0,,0x7503d98ad8056e5c6854ba4e6db4121ac802d62d,,2.5,2,0xaa7dbd1598251f856c12f63557a4c4397c253cea,,MCO2,0xede3bd57a04960e6469b70b4863ce1c9d9363cb8,False
1027,16612850630x463de2a5c6e8bb0c87f4aa80a02689e6680f72c7,1661285063,250.0,,0x7503d98ad8056e5c6854ba4e6db4121ac802d62d,323.0,2.5,3,0xd838290e877e0188a4a44700463419ed96c16107,,NCT,0xede3bd57a04960e6469b70b4863ce1c9d9363cb8,False
1028,16612868300x463de2a5c6e8bb0c87f4aa80a02689e6680f72c7,1661286830,0.1,Stephan,0xa94dd39dd7ae09b97850c74f25140c7b09491cd6,324.0,0.001,58,0xd838290e877e0188a4a44700463419ed96c16107,Offset via Onset Carbon,NCT,0xede3bd57a04960e6469b70b4863ce1c9d9363cb8,False
1029,16613200010xb139c4cc9d20a3618e9a2268d73eff18c496b991,1661320001,1.0,Swaroop Poudel,0x4e059c38f8e5f70c4d12f47d5d0a59473a878b3a,326.0,0.01,0,0x2f800db0fdb5223b3c3f354886d907a671414a7f,My second ever retirement!,BCT,0xede3bd57a04960e6469b70b4863ce1c9d9363cb8,False
1030,16613253780xb139c4cc9d20a3618e9a2268d73eff18c496b991,1661325378,1.0,Yoshihiko Inui,0x0d7052bd5894ea711cb56c8cd4e2604389dd1633,327.0,0.01,0,0x2f800db0fdb5223b3c3f354886d907a671414a7f,君の進む道に幸あらんことを,BCT,0xede3bd57a04960e6469b70b4863ce1c9d9363cb8,False
1031,16613589300xb139c4cc9d20a3618e9a2268d73eff18c496b991,1661358930,75.0,M1NTED,0x491290bcc084bf03cb4599571924afea40754766,329.0,0.75,0,0x2f800db0fdb5223b3c3f354886d907a671414a7f,"M1NTED for the environment. Malaysia's first NFT ConFest, is proud to accept its environmental responsibilities. This offset applies to speakers and blockchain transactions made by M1NTED during the event's span from August 22 to August 28, 2022.",BCT,0xede3bd57a04960e6469b70b4863ce1c9d9363cb8,False
1032,16613726590x92bfcddac83f2e94f02fc7aa092eb6aec08a0dec,1661372659,10.0,Dao,0x0c8cdf55ca47b53b78093e11d672b0b69480dc25,330.0,0.1,2,0x2f800db0fdb5223b3c3f354886d907a671414a7f,.. because I want.,BCT,0xede3bd57a04960e6469b70b4863ce1c9d9363cb8,False
1033,16613834970x7b2bfcb06632f78eb087734384c3a07df0975fd0,1661383497,0.002,fiat retirement demo,0xf63bd932b6307d3db083631f09c876646cb4e2d2,331.0,2e-05,22,0x2f800db0fdb5223b3c3f354886d907a671414a7f,test 4:24,BCT,0xede3bd57a04960e6469b70b4863ce1c9d9363cb8,False
1034,16614043330xb139c4cc9d20a3618e9a2268d73eff18c496b991,1661404333,3.182442663185632,peter.klima,0xcfaa1db913b845d796bc993e04901f31f86d422c,338.0,0.03182442663185632,0,0x2f800db0fdb5223b3c3f354886d907a671414a7f,Let's make it so we have more to lose by not acting now. - via www.kns.earth,BCT,0xede3bd57a04960e6469b70b4863ce1c9d9363cb8,False
1035,16614046550xb139c4cc9d20a3618e9a2268d73eff18c496b991,1661404655,2.36,Peter,0xcfaa1db913b845d796bc993e04901f31f86d422c,339.0,0.0236,1,0x2f800db0fdb5223b3c3f354886d907a671414a7f,"Offsetting travel from Budapest to Kuala Lumpur for M1nted conference. +1,000 more tonnes coming for M1nted, live, 14.00 on 28th August 🌳",BCT,0xede3bd57a04960e6469b70b4863ce1c9d9363cb8,False
1036,16614400350x976617072e08d824af49879e66ed3263b0b29845,1661440035,0.002,fiat retirement demo,0xf63bd932b6307d3db083631f09c876646cb4e2d2,340.0,2e-05,23,0x2f800db0fdb5223b3c3f354886d907a671414a7f,test 8:06am,BCT,0xede3bd57a04960e6469b70b4863ce1c9d9363cb8,False
1037,16614448270x463de2a5c6e8bb0c87f4aa80a02689e6680f72c7,1661444827,0.1,"""Bilbo""",0x375c1dc69f05ff526498c8aca48805eec52861d5,341.0,0.001,7,0xd838290e877e0188a4a44700463419ed96c16107,"""Stay sassy""",NCT,0xede3bd57a04960e6469b70b4863ce1c9d9363cb8,False
1038,16614524200x463de2a5c6e8bb0c87f4aa80a02689e6680f72c7,1661452420,10.4,Chaz Schmidt,0xba0111f5ec1b6f2f092e9730f5f64840f3b42c95,342.0,0.104,5,0xd838290e877e0188a4a44700463419ed96c16107,For years of gaming,NCT,0xede3bd57a04960e6469b70b4863ce1c9d9363cb8,False
1039,16614540800x7b2bfcb06632f78eb087734384c3a07df0975fd0,1661454080,0.002,fiat retirement demo,0xf63bd932b6307d3db083631f09c876646cb4e2d2,343.0,2e-05,24,0x2f800db0fdb5223b3c3f354886d907a671414a7f,12:00pm retirement,BCT,0xede3bd57a04960e6469b70b4863ce1c9d9363cb8,False
1040,16614692380xb139c4cc9d20a3618e9a2268d73eff18c496b991,1661469238,3.6629046588739826,sonder.klima,0xa1ce94e87fa381d48034322c784035a507f153b1,344.0,0.036629046588739826,1,0x2f800db0fdb5223b3c3f354886d907a671414a7f,This retirement was auto-generated for the owner of this KNS domain.,BCT,0xede3bd57a04960e6469b70b4863ce1c9d9363cb8,False
1041,16616663270x463de2a5c6e8bb0c87f4aa80a02689e6680f72c7,1661666327,1.0,Richard Knaggs,0xa94dd39dd7ae09b97850c74f25140c7b09491cd6,345.0,0.01,59,0xd838290e877e0188a4a44700463419ed96c16107,Offset via Onset Carbon,NCT,0xede3bd57a04960e6469b70b4863ce1c9d9363cb8,False
1042,16616754530xb139c4cc9d20a3618e9a2268d73eff18c496b991,1661675453,2.0,Nimai Maroo,0xf64e4ea924228fd94d727d528a5a519c9d2b278f,346.0,0.02,0,0x2f800db0fdb5223b3c3f354886d907a671414a7f,Nimai has retired lots of carbon when he was 8 years old!,BCT,0xede3bd57a04960e6469b70b4863ce1c9d9363cb8,False
1043,16616971720xaa7dbd1598251f856c12f63557a4c4397c253cea,1661697172,3.171837e-12,Thicc Archimedes,0x92bd37a00d324079ab125a7db7a7c32613e195aa,,3.171837e-14,0,0xaa7dbd1598251f856c12f63557a4c4397c253cea,Retired to destroy a Thicc Archimedes card,MCO2,0xede3bd57a04960e6469b70b4863ce1c9d9363cb8,False
1044,16617155480xd6ed6fae5b6535cae8d92f40f5ff653db807a4ea,1661715548,0.2,eventname,0x58d281b03fe7b4670d2b35b4fde03d7ddf2d069a,,0.002,5,0x2b3ecb0991af0498ece9135bcd04013d7993110c,test LL 1,UBO,0xede3bd57a04960e6469b70b4863ce1c9d9363cb8,False
1045,16617155540xd6ed6fae5b6535cae8d92f40f5ff653db807a4ea,1661715554,0.2,eventname,0x58d281b03fe7b4670d2b35b4fde03d7ddf2d069a,,0.002,6,0x2b3ecb0991af0498ece9135bcd04013d7993110c,test LL 2,UBO,0xede3bd57a04960e6469b70b4863ce1c9d9363cb8,False
1046,16617177480xd6ed6fae5b6535cae8d92f40f5ff653db807a4ea,1661717748,0.2,test name,0x58d281b03fe7b4670d2b35b4fde03d7ddf2d069a,,0.002,7,0x2b3ecb0991af0498ece9135bcd04013d7993110c,test LL 1,UBO,0xede3bd57a04960e6469b70b4863ce1c9d9363cb8,False
1047,16617177560xd6ed6fae5b6535cae8d92f40f5ff653db807a4ea,1661717756,0.2,test name,0x58d281b03fe7b4670d2b35b4fde03d7ddf2d069a,,0.002,8,0x2b3ecb0991af0498ece9135bcd04013d7993110c,test LL 2,UBO,0xede3bd57a04960e6469b70b4863ce1c9d9363cb8,False
1048,16617177800xd6ed6fae5b6535cae8d92f40f5ff653db807a4ea,1661717780,0.2,test name,0x58d281b03fe7b4670d2b35b4fde03d7ddf2d069a,,0.002,9,0x2b3ecb0991af0498ece9135bcd04013d7993110c,test LL 3,UBO,0xede3bd57a04960e6469b70b4863ce1c9d9363cb8,False
1049,16617200700xd6ed6fae5b6535cae8d92f40f5ff653db807a4ea,1661720070,28.571428571,M1NTED,0x491290bcc084bf03cb4599571924afea40754766,,0.28571428571,1,0x2b3ecb0991af0498ece9135bcd04013d7993110c,"M1NTED for the environment. Malaysia's first NFT ConFest, is proud to accept its environmental responsibilities. This offset applies to all attendees at M1NTED from August 22 to August 28, 2022 💗   - M1NTED",UBO,0xede3bd57a04960e6469b70b4863ce1c9d9363cb8,False
1050,16617200740xd6ed6fae5b6535cae8d92f40f5ff653db807a4ea,1661720074,28.571428571,M1NTED,0x491290bcc084bf03cb4599571924afea40754766,,0.28571428571,2,0x2b3ecb0991af0498ece9135bcd04013d7993110c,"to the ROTW, stay happy :))   - You Liang",UBO,0xede3bd57a04960e6469b70b4863ce1c9d9363cb8,False
1051,16617200820xd6ed6fae5b6535cae8d92f40f5ff653db807a4ea,1661720082,28.571428571,M1NTED,0x491290bcc084bf03cb4599571924afea40754766,,0.28571428571,3,0x2b3ecb0991af0498ece9135bcd04013d7993110c,Environmental awareness is a must for the future of Web 3   - Wayne,UBO,0xede3bd57a04960e6469b70b4863ce1c9d9363cb8,False
1052,16617200900xd6ed6fae5b6535cae8d92f40f5ff653db807a4ea,1661720090,28.571428571,M1NTED,0x491290bcc084bf03cb4599571924afea40754766,,0.28571428571,4,0x2b3ecb0991af0498ece9135bcd04013d7993110c,Peace.Love.Passion   - Lai Ann,UBO,0xede3bd57a04960e6469b70b4863ce1c9d9363cb8,False
1053,16617200980xd6ed6fae5b6535cae8d92f40f5ff653db807a4ea,1661720098,28.571428571,M1NTED,0x491290bcc084bf03cb4599571924afea40754766,,0.28571428571,5,0x2b3ecb0991af0498ece9135bcd04013d7993110c,You are awesome and amazing   - Ben Choong,UBO,0xede3bd57a04960e6469b70b4863ce1c9d9363cb8,False
1054,16617201020xd6ed6fae5b6535cae8d92f40f5ff653db807a4ea,1661720102,28.571428571,M1NTED,0x491290bcc084bf03cb4599571924afea40754766,,0.28571428571,6,0x2b3ecb0991af0498ece9135bcd04013d7993110c,All love to anyone that in a despair. We all here to listen.   - Elkotakseni,UBO,0xede3bd57a04960e6469b70b4863ce1c9d9363cb8,False
1055,16617201060xd6ed6fae5b6535cae8d92f40f5ff653db807a4ea,1661720106,28.571428571,M1NTED,0x491290bcc084bf03cb4599571924afea40754766,,0.28571428571,7,0x2b3ecb0991af0498ece9135bcd04013d7993110c,I wish more people grow their own food. The happiness come from it is priceless.   - imagishary,UBO,0xede3bd57a04960e6469b70b4863ce1c9d9363cb8,False
1056,16617203500xd6ed6fae5b6535cae8d92f40f5ff653db807a4ea,1661720350,28.571428571,M1NTED,0x491290bcc084bf03cb4599571924afea40754766,,0.28571428571,8,0x2b3ecb0991af0498ece9135bcd04013d7993110c,You are awesome and amazing   - Ben Choong,UBO,0xede3bd57a04960e6469b70b4863ce1c9d9363cb8,False
1057,16617203560xd6ed6fae5b6535cae8d92f40f5ff653db807a4ea,1661720356,28.571428571,M1NTED,0x491290bcc084bf03cb4599571924afea40754766,,0.28571428571,9,0x2b3ecb0991af0498ece9135bcd04013d7993110c,All love to anyone that in a despair. We all here to listen.   - Elkotakseni,UBO,0xede3bd57a04960e6469b70b4863ce1c9d9363cb8,False
1058,16617203620xd6ed6fae5b6535cae8d92f40f5ff653db807a4ea,1661720362,28.571428571,M1NTED,0x491290bcc084bf03cb4599571924afea40754766,,0.28571428571,10,0x2b3ecb0991af0498ece9135bcd04013d7993110c,I wish more people grow their own food. The happiness come from it is priceless.   - imagishary,UBO,0xede3bd57a04960e6469b70b4863ce1c9d9363cb8,False
1059,16617203720xd6ed6fae5b6535cae8d92f40f5ff653db807a4ea,1661720372,28.571428571,M1NTED,0x491290bcc084bf03cb4599571924afea40754766,,0.28571428571,11,0x2b3ecb0991af0498ece9135bcd04013d7993110c,to more sustainable and meaningful blockchain projects!   - Puteri,UBO,0xede3bd57a04960e6469b70b4863ce1c9d9363cb8,False
1060,16617203780xd6ed6fae5b6535cae8d92f40f5ff653db807a4ea,1661720378,28.571428571,M1NTED,0x491290bcc084bf03cb4599571924afea40754766,,0.28571428571,12,0x2b3ecb0991af0498ece9135bcd04013d7993110c,Stay strong and stay healthy world   - OfficialFadd,UBO,0xede3bd57a04960e6469b70b4863ce1c9d9363cb8,False
1061,16617203840xd6ed6fae5b6535cae8d92f40f5ff653db807a4ea,1661720384,28.571428571,M1NTED,0x491290bcc084bf03cb4599571924afea40754766,,0.28571428571,13,0x2b3ecb0991af0498ece9135bcd04013d7993110c,Thank you for making m1inted happening!   - Pei San,UBO,0xede3bd57a04960e6469b70b4863ce1c9d9363cb8,False
1062,16617203980xd6ed6fae5b6535cae8d92f40f5ff653db807a4ea,1661720398,28.571428571,M1NTED,0x491290bcc084bf03cb4599571924afea40754766,,0.28571428571,14,0x2b3ecb0991af0498ece9135bcd04013d7993110c,Start the day with coffee. End the day with NFTs   - Keith,UBO,0xede3bd57a04960e6469b70b4863ce1c9d9363cb8,False
1063,16617204040xd6ed6fae5b6535cae8d92f40f5ff653db807a4ea,1661720404,28.571428571,M1NTED,0x491290bcc084bf03cb4599571924afea40754766,,0.28571428571,15,0x2b3ecb0991af0498ece9135bcd04013d7993110c,"TY KlimaDAO, great presentation!   - JY Lim",UBO,0xede3bd57a04960e6469b70b4863ce1c9d9363cb8,False
1064,16617204100xd6ed6fae5b6535cae8d92f40f5ff653db807a4ea,1661720410,28.571428571,M1NTED,0x491290bcc084bf03cb4599571924afea40754766,,0.28571428571,16,0x2b3ecb0991af0498ece9135bcd04013d7993110c,love   - yu,UBO,0xede3bd57a04960e6469b70b4863ce1c9d9363cb8,False
1065,16617204160xd6ed6fae5b6535cae8d92f40f5ff653db807a4ea,1661720416,28.571428571,M1NTED,0x491290bcc084bf03cb4599571924afea40754766,,0.28571428571,17,0x2b3ecb0991af0498ece9135bcd04013d7993110c,Great learning experience   - PMW TV,UBO,0xede3bd57a04960e6469b70b4863ce1c9d9363cb8,False
1066,16617204200xd6ed6fae5b6535cae8d92f40f5ff653db807a4ea,1661720420,28.571428571,M1NTED,0x491290bcc084bf03cb4599571924afea40754766,,0.28571428571,18,0x2b3ecb0991af0498ece9135bcd04013d7993110c,Having a great time   - Hamza Wyne,UBO,0xede3bd57a04960e6469b70b4863ce1c9d9363cb8,False
1067,16617204260xd6ed6fae5b6535cae8d92f40f5ff653db807a4ea,1661720426,28.571428571,M1NTED,0x491290bcc084bf03cb4599571924afea40754766,,0.28571428571,19,0x2b3ecb0991af0498ece9135bcd04013d7993110c,LFG m1Nted! Protect earth together!   - Zean Wong,UBO,0xede3bd57a04960e6469b70b4863ce1c9d9363cb8,False
1068,16617204360xd6ed6fae5b6535cae8d92f40f5ff653db807a4ea,1661720436,28.571428571,M1NTED,0x491290bcc084bf03cb4599571924afea40754766,,0.28571428571,20,0x2b3ecb0991af0498ece9135bcd04013d7993110c,Rescue mother earth   - TeeKingYuen,UBO,0xede3bd57a04960e6469b70b4863ce1c9d9363cb8,False
1069,16617204420xd6ed6fae5b6535cae8d92f40f5ff653db807a4ea,1661720442,28.571428571,M1NTED,0x491290bcc084bf03cb4599571924afea40754766,,0.28571428571,21,0x2b3ecb0991af0498ece9135bcd04013d7993110c,You're doing great   - Livescape,UBO,0xede3bd57a04960e6469b70b4863ce1c9d9363cb8,False
1070,16617204500xd6ed6fae5b6535cae8d92f40f5ff653db807a4ea,1661720450,28.571428571,M1NTED,0x491290bcc084bf03cb4599571924afea40754766,,0.28571428571,22,0x2b3ecb0991af0498ece9135bcd04013d7993110c,To Temework endeavours with @jiwosophy   - Izealist,UBO,0xede3bd57a04960e6469b70b4863ce1c9d9363cb8,False
1071,16617204580xd6ed6fae5b6535cae8d92f40f5ff653db807a4ea,1661720458,28.571428571,M1NTED,0x491290bcc084bf03cb4599571924afea40754766,,0.28571428571,23,0x2b3ecb0991af0498ece9135bcd04013d7993110c,Thanks KlimaDAO!   - NounsMY,UBO,0xede3bd57a04960e6469b70b4863ce1c9d9363cb8,False
1072,16617204700xd6ed6fae5b6535cae8d92f40f5ff653db807a4ea,1661720470,28.571428571,M1NTED,0x491290bcc084bf03cb4599571924afea40754766,,0.28571428571,24,0x2b3ecb0991af0498ece9135bcd04013d7993110c,Mad props to those who care about the environment! Tq Klimadao n M1nted!!!   - ChipsmoreDude,UBO,0xede3bd57a04960e6469b70b4863ce1c9d9363cb8,False
1073,16617204760xd6ed6fae5b6535cae8d92f40f5ff653db807a4ea,1661720476,28.571428571,M1NTED,0x491290bcc084bf03cb4599571924afea40754766,,0.28571428571,25,0x2b3ecb0991af0498ece9135bcd04013d7993110c,Thank you for offsetting our carbon footprint :)   - Thiva,UBO,0xede3bd57a04960e6469b70b4863ce1c9d9363cb8,False
1074,16617204800xd6ed6fae5b6535cae8d92f40f5ff653db807a4ea,1661720480,28.571428571,M1NTED,0x491290bcc084bf03cb4599571924afea40754766,,0.28571428571,26,0x2b3ecb0991af0498ece9135bcd04013d7993110c,Build connection and community. Show some love 🔥❤️ LFG!   - WayneL,UBO,0xede3bd57a04960e6469b70b4863ce1c9d9363cb8,False
1075,16617204860xd6ed6fae5b6535cae8d92f40f5ff653db807a4ea,1661720486,28.571428571,M1NTED,0x491290bcc084bf03cb4599571924afea40754766,,0.28571428571,27,0x2b3ecb0991af0498ece9135bcd04013d7993110c,LFG 🚀   - BECCA,UBO,0xede3bd57a04960e6469b70b4863ce1c9d9363cb8,False
